filing_date,cik,company_name,form_type,filing_date,accession,ticker
2021-03-19,1780262,Newborn Acquisition Corp,10-K,2021-03-19,0001213900-21-016542,
2021-03-01,1780312,New Providence Acquisition Corp.,10-K,2021-03-01,0001213900-21-012253,astsw
2021-03-26,1780552,World Omni Auto Receivables Trust 2019-C,10-K,2021-03-26,0001104659-21-042340,
2021-03-18,1780678,Wells Fargo Commercial Mortgage Trust 2019-C52,10-K,2021-03-18,0001056404-21-002901,
2021-03-19,1780859,BANK 2019-BNK19,10-K,2021-03-19,0001056404-21-002946,
2021-03-26,1780984,USAA Auto Owner Trust 2019-1,10-K,2021-03-26,0001193125-21-096087,
2021-03-31,1781089,BENCHMARK 2019-B12 MORTGAGE TRUST,10-K,2021-03-31,0001564590-21-016898,
2021-03-01,1781115,Alussa Energy Acquisition Corp.,10-K,2021-03-01,0001213900-21-012601,alus-wt
2021-03-08,1781162,Stable Road Acquisition Corp.,10-K,2021-03-08,0001213900-21-013891,sracw
2021-03-23,1781258,GM Financial Automobile Leasing Trust 2019-3,10-K,2021-03-23,0001213900-21-017166,
2021-02-05,1781335,Otis Worldwide Corp,10-K,2021-02-05,0001781335-21-000023,otis
2021-01-22,1781565,John Deere Owner Trust 2019-B,10-K,2021-01-22,0001104659-21-006484,
2021-03-26,1781624,World Omni Automobile Lease Securitization Trust 2019-B,10-K,2021-03-26,0001104659-21-042276,
2021-03-11,1781755,"BRP Group, Inc.",10-K,2021-03-11,0001781755-21-000015,brp
2021-03-24,1781819,Ford Credit Auto Lease Trust 2019-B,10-K,2021-03-24,0001781819-21-000018,
2021-03-09,1781870,"New Mountain Guardian III BDC, L.L.C.",10-K,2021-03-09,0001781870-21-000002,
2021-03-16,1781983,"Aprea Therapeutics, Inc.",10-K,2021-03-16,0001558370-21-003083,apre
2021-03-12,1782003,CD 2019-CD8 Mortgage Trust,10-K,2021-03-12,0001056404-21-002536,
2021-03-24,1782479,Toyota Auto Receivables 2019-C Owner Trust,10-K,2021-03-24,0000929638-21-000492,
2021-03-19,1782524,Morgan Stanley Direct Lending Fund,10-K,2021-03-19,0001782524-21-000040,
2021-02-09,1783180,Carrier Global Corp,10-K,2021-02-09,0001783180-21-000011,carr
2021-03-30,1783183,"Phathom Pharmaceuticals, Inc.",10-K,2021-03-30,0001564590-21-016682,phat
2021-03-31,1783287,CITIGROUP COMMERCIAL MORTGAGE TRUST 2019-GC41,10-K,2021-03-31,0001564590-21-016899,
2021-03-01,1783317,McAfee Corp.,10-K,2021-03-01,0001564590-21-009891,mcfe
2021-03-31,1783326,Santander Drive Auto Receivables Trust 2019-3,10-K,2021-03-31,0001193125-21-101173,
2021-03-22,1783398,UWM Holdings Corp,10-K,2021-03-22,0001564590-21-014601,uwmc-wt
2021-03-01,1783400,"US Ecology, Inc.",10-K,2021-03-01,0001558370-21-002040,ecolw
2021-03-31,1784168,Forum Merger III Corp,10-K,2021-03-31,0001213900-21-019197,fiiiw
2021-03-30,1784254,Mediaco Holding Inc.,10-K,2021-03-30,0001564590-21-016257,mdia
2021-03-29,1784326,BMW Vehicle Owner Trust 2019-A,10-K,2021-03-29,0000929638-21-000513,
2021-03-31,1784535,"Porch Group, Inc.",10-K,2021-03-31,0001558370-21-003776,prch
2021-03-23,1784564,AmeriCredit Automobile Receivables Trust 2019-3,10-K,2021-03-23,0001213900-21-017182,
2021-03-31,1784567,"Harbor Custom Development, Inc.",10-K,2021-03-31,0001493152-21-007553,hcdiw
2021-03-01,1784797,Broadmark Realty Capital Inc.,10-K,2021-03-01,0001558370-21-002180,brmk-wt
2021-03-25,1784851,Galileo Acquisition Corp.,10-K,2021-03-25,0001104659-21-041560,gleo-wt
2021-03-30,1784958,BANK 2019-BNK20,10-K,2021-03-30,0001056404-21-003467,
2021-03-31,1784970,WeTrade Group Inc.,10-K,2021-03-31,0001477932-21-001894,wetg
2021-03-30,1785041,CHP Merger Corp.,10-K,2021-03-30,0001140361-21-010876,chpmw
2021-03-25,1785173,"89bio, Inc.",10-K,2021-03-25,0001564590-21-015214,etnb
2021-03-31,1785345,"Landos Biopharma, Inc.",10-K,2021-03-31,0001564590-21-017120,labp
2021-03-08,1785424,FinServ Acquisition Corp.,10-K,2021-03-08,0001213900-21-013844,fsrvw
2021-03-26,1785489,Ally Auto Receivables Trust 2019-3,10-K,2021-03-26,0001785489-21-000021,
2021-03-31,1785510,Drive Auto Receivables Trust 2019-4,10-K,2021-03-31,0001193125-21-101204,
2021-03-31,1785592,Merida Merger Corp. I,10-K,2021-03-31,0001213900-21-019193,mcmjw
2021-03-30,1785705,Verizon Owner Trust 2019-C,10-K,2021-03-30,0000929638-21-000533,
2021-03-12,1785812,UBS Commercial Mortgage Trust 2019-C17,10-K,2021-03-12,0001056404-21-002540,
2021-03-30,1785844,Mercedes-Benz Auto Receivables Trust 2019-1,10-K,2021-03-30,0000894189-21-001914,
2021-03-15,1785881,Benchmark 2019-B13 Mortgage Trust,10-K,2021-03-15,0001056404-21-002698,
2021-03-15,1786008,CSAIL 2019-C17 Commercial Mortgage Trust,10-K,2021-03-15,0001056404-21-002594,
2021-03-26,1786041,Capital One Prime Auto Receivables Trust 2019-2,10-K,2021-03-26,0001786041-21-000013,
2021-03-04,1786108,Trinity Capital Inc.,10-K,2021-03-04,0001558370-21-002383,trin
2021-02-16,1786117,"Alpine Income Property Trust, Inc.",10-K,2021-02-16,0001558370-21-001062,pine
2021-02-25,1786248,"NexPoint Real Estate Finance, Inc.",10-K,2021-02-25,0001564590-21-008920,nref-pa
2021-02-12,1786431,Reynolds Consumer Products Inc.,10-K,2021-02-12,0001564590-21-005649,reyn
2021-02-25,1786842,Vontier Corp,10-K,2021-02-25,0001786842-21-000013,vnt
2021-03-12,1787000,GS Mortgage Securities Trust 2019-GC42,10-K,2021-03-12,0001056404-21-002562,
2021-03-25,1787001,CF 2019-CF2 Mortgage Trust,10-K,2021-03-25,0001564590-21-015230,
2021-03-31,1787005,"Cincinnati Bancorp, Inc.",10-K,2021-03-31,0001104659-21-044505,cnnb
2021-03-03,1787297,"Passage BIO, Inc.",10-K,2021-03-03,0001558370-21-002287,pasg
2021-03-23,1787304,GM Financial Consumer Automobile Receivables Trust 2019-4,10-K,2021-03-23,0001213900-21-017159,
2021-02-16,1787306,"Arcutis Biotherapeutics, Inc.",10-K,2021-02-16,0001628280-21-002272,arqt
2021-03-26,1787384,"FFBW, Inc. /MD/",10-K,2021-03-26,0001558370-21-003498,ffbw
2021-03-25,1787400,"Nkarta, Inc.",10-K,2021-03-25,0001564590-21-015517,nktx
2021-03-26,1787414,Bogota Financial Corp.,10-K,2021-03-26,0001564590-21-015746,bsbk
2021-03-26,1787489,World Omni Select Auto Trust 2019-A,10-K,2021-03-26,0001104659-21-042366,
2021-03-17,1787490,BANK 2019-BNK21,10-K,2021-03-17,0001056404-21-002839,
2021-03-18,1787791,"Juniper Industrial Holdings, Inc.",10-K,2021-03-18,0001193125-21-085848,jih-wt
2021-03-26,1787912,CNH Equipment Trust 2019-C,10-K,2021-03-26,0001104659-21-042015,
2021-03-30,1788028,Amplitude Healthcare Acquisition Corp,10-K,2021-03-30,0001213900-21-018735,amhcw
2021-03-16,1788841,GreenVision Acquisition Corp.,10-K,2021-03-16,0001213900-21-015494,grnvw
2021-03-04,1788882,"Root, Inc.",10-K,2021-03-04,0001788882-21-000011,root
2021-03-11,1789029,InterPrivate Acquisition Corp.,10-K,2021-03-11,0001213900-21-014857,aeva-wt
2021-03-29,1789192,Save Foods Inc.,10-K,2021-03-29,0001493152-21-007020,safo
2021-03-11,1789307,BANK 2019-BNK22,10-K,2021-03-11,0001056404-21-002458,
2021-03-11,1789356,Wells Fargo Commercial Mortgage Trust 2019-C53,10-K,2021-03-11,0001056404-21-002442,
2021-03-16,1789755,Hyundai Auto Receivables Trust 2019-B,10-K,2021-03-16,0001104659-21-037028,
2021-02-12,1789760,CIIG Merger Corp.,10-K,2021-02-12,0001213900-21-008987,
2021-02-23,1789832,Hess Midstream LP,10-K,2021-02-23,0001564590-21-007205,hesm
2021-03-24,1789892,Toyota Auto Receivables 2019-D Owner Trust,10-K,2021-03-24,0000929638-21-000493,
2021-03-18,1789954,GS Mortgage Securities Trust 2019-GSA1,10-K,2021-03-18,0001056404-21-002888,
2021-03-30,1789972,"Cullinan Oncology, Inc.",10-K,2021-03-30,0001564590-21-016312,cgem
2021-03-12,1790013,Benchmark 2019-B14 Mortgage Trust,10-K,2021-03-12,0001056404-21-002493,
2021-03-31,1790121,ACKRELL SPAC Partners I Co.,10-K,2021-03-31,0001213900-21-019147,ackiw
2021-03-16,1790441,BBCMS Mortgage Trust 2019-C5,10-K,2021-03-16,0001056404-21-002785,
2021-03-30,1790625,LIV Capital Acquisition Corp.,10-K,2021-03-30,0001213900-21-018401,livkw
2021-03-11,1790665,Greenrose Acquisition Corp.,10-K,2021-03-11,0001213900-21-014660,gnrsw
2021-02-23,1790982,Arconic Corp,10-K,2021-02-23,0001790982-21-000007,arnc
2021-03-30,1791091,"SOC Telemed, Inc.",10-K,2021-03-30,0001213900-21-018724,tlmdw
2021-03-31,1791183,CITIGROUP COMMERCIAL MORTGAGE TRUST 2019-GC43,10-K,2021-03-31,0001564590-21-016903,
2021-03-12,1791239,Wells Fargo Commercial Mortgage Trust 2019-C54,10-K,2021-03-12,0001056404-21-002548,
2021-03-31,1791295,Morgan Stanley Capital I Trust 2019-L3,10-K,2021-03-31,0001056404-21-003633,
2021-02-02,1791325,Freedom Internet Group Inc.,10-K,2021-02-02,0001096906-21-000217,
2021-03-30,1791507,Mercedes-Benz Auto Lease Trust 2019-B,10-K,2021-03-30,0000894189-21-001893,
2021-03-01,1792044,Viatris Inc,10-K,2021-03-01,0001792044-21-000009,vtrs
2021-03-11,1792157,COMM 2019-GC44 Mortgage Trust,10-K,2021-03-11,0001056404-21-002486,
2021-03-12,1792158,JPMDB Commercial Mortgage Securities Trust 2019-COR6,10-K,2021-03-12,0001056404-21-002544,
2021-03-31,1792414,BANK 2019-BNK23,10-K,2021-03-31,0001056404-21-003631,
2021-03-12,1792509,TriplePoint Private Venture Credit Inc.,10-K,2021-03-12,0001792509-21-000006,
2021-02-18,1792580,Ovintiv Inc.,10-K,2021-02-18,0001564590-21-006570,ovv
2021-03-31,1792581,"Kiromic Biopharma, Inc.",10-K,2021-03-31,0001558370-21-003774,krbp
2021-03-05,1792789,"DoorDash, Inc.",10-K,2021-03-05,0001628280-21-004032,dash
2021-03-15,1792849,"HighPeak Energy, Inc.",10-K,2021-03-15,0001437749-21-006064,hpkew
2021-03-12,1792905,CSAIL 2019-C18 Commercial Mortgage Trust,10-K,2021-03-12,0001056404-21-002499,
2021-03-22,1793014,Ford Credit Auto Owner Trust 2019-C,10-K,2021-03-22,0001793014-21-000015,
2021-03-17,1793165,BANK 2019-BNK24,10-K,2021-03-17,0001056404-21-002860,
2021-03-16,1793229,MultiPlan Corp,10-K,2021-03-16,0001793229-21-000004,mpln-wt
2021-02-26,1793294,"PPD, Inc.",10-K,2021-02-26,0001793294-21-000009,ppd
2021-01-28,1793330,DONGFANG CITY HOLDING GROUP Co Ltd,10-K,2021-01-28,0001213900-21-004855,
2021-03-25,1793612,Harley-Davidson Motorcycle Trust 2020-A,10-K,2021-03-25,0001628280-21-005584,
2021-03-31,1793651,BENCHMARK 2019-B15 MORTGAGE TRUST,10-K,2021-03-31,0001564590-21-016902,
2021-03-25,1793659,"Rush Street Interactive, Inc.",10-K,2021-03-25,0001104659-21-041536,rsi
2021-03-26,1793667,Ally Auto Receivables Trust 2019-4,10-K,2021-03-26,0001793667-21-000024,
2021-03-16,1793744,CF 2019-CF3 Mortgage Trust,10-K,2021-03-16,0001056404-21-002742,
2021-03-16,1793856,UBS Commercial Mortgage Trust 2019-C18,10-K,2021-03-16,0001056404-21-002724,
2021-03-31,1794303,CITIGROUP COMMERCIAL MORTGAGE TRUST 2019-C7,10-K,2021-03-31,0001564590-21-016901,
2021-02-26,1794515,ZoomInfo Technologies Inc.,10-K,2021-02-26,0001794515-21-000061,zi
2021-03-31,1794621,CITIC Capital Acquisition Corp.,10-K,2021-03-31,0001193125-21-101909,ccac-wt
2021-03-08,1794669,"Shift4 Payments, Inc.",10-K,2021-03-08,0001564590-21-011368,four
2021-03-12,1794776,Palmer Square Capital BDC Inc.,10-K,2021-03-12,0001213900-21-015173,
2021-03-15,1794905,STARBOARD VALUE ACQUISITION CORP.,10-K,2021-03-15,0001104659-21-036308,svacw
2021-03-18,1795139,Green Thumb Industries Inc.,10-K,2021-03-18,0001193125-21-084882,gtbif
2021-03-23,1795772,GM Financial Consumer Automobile Receivables Trust 2020-1,10-K,2021-03-23,0001213900-21-017160,
2021-03-30,1795938,Creations Inc,10-K,2021-03-30,0001493152-21-007231,ceai
2021-03-22,1796129,"Vincerx Pharma, Inc.",10-K,2021-03-22,0001193125-21-089563,vincw
2021-03-24,1796209,APi Group Corp,10-K,2021-03-24,0001564590-21-014986,apg
2021-03-23,1796280,"Oric Pharmaceuticals, Inc.",10-K,2021-03-23,0001564590-21-014865,oric
2021-03-09,1796303,Roth CH Acquisition I Co,10-K,2021-03-09,0001104659-21-033698,
2021-03-30,1796705,Verizon Owner Trust 2020-A,10-K,2021-03-30,0000929638-21-000532,
2021-03-26,1796981,World Omni Automobile Lease Securitization Trust 2020-A,10-K,2021-03-26,0001104659-21-042279,
2021-03-15,1797056,BANK 2020-BNK25,10-K,2021-03-15,0001056404-21-002664,
2021-03-24,1797057,Toyota Auto Receivables 2020-A Owner Trust,10-K,2021-03-24,0000929638-21-000494,
2021-03-30,1797084,Mercedes-Benz Auto Lease Trust 2020-A,10-K,2021-03-30,0000894189-21-001895,
2021-03-15,1797288,Benchmark 2020-B16 Mortgage Trust,10-K,2021-03-15,0001056404-21-002682,
2021-03-24,1797336,"Ayala Pharmaceuticals, Inc.",10-K,2021-03-24,0001193125-21-092589,ayla
2021-03-16,1797679,BBCMS Mortgage Trust 2020-C6,10-K,2021-03-16,0001056404-21-002707,
2021-03-29,1797768,Kinnate Biopharma Inc.,10-K,2021-03-29,0001140361-21-010528,knte
2021-03-04,1798100,NETSTREIT Corp.,10-K,2021-03-04,0001798100-21-000011,ntst
2021-03-30,1798270,Assure Holdings Corp.,10-K,2021-03-30,0001558370-21-003716,arhh
2021-03-31,1798272,Drive Auto Receivables Trust 2020-1,10-K,2021-03-31,0001193125-21-101181,
2021-03-19,1798388,GS Mortgage Securities Trust 2020-GC45,10-K,2021-03-19,0001056404-21-002941,
2021-03-26,1798458,"Carriage House Event Center, Inc.",10-K,2021-03-26,0001826466-21-000079,
2021-03-30,1798562,Sustainable Opportunities Acquisition Corp.,10-K,2021-03-30,0001213900-21-018753,soac-wt
2021-03-23,1798682,GM Financial Automobile Leasing Trust 2020-1,10-K,2021-03-23,0001213900-21-017167,
2021-03-30,1799191,DFP HEALTHCARE ACQUISITIONS CORP.,10-K,2021-03-30,0001104659-21-044010,dfphw
2021-02-25,1799208,"Dun & Bradstreet Holdings, Inc.",10-K,2021-02-25,0001799208-21-000013,dnb
2021-03-31,1799332,GAN Ltd,10-K,2021-03-31,0001493152-21-007491,gan
2021-03-16,1799385,Wells Fargo Commercial Mortgage Trust 2020-C55,10-K,2021-03-16,0001056404-21-002758,
2021-03-23,1799448,"Aligos Therapeutics, Inc.",10-K,2021-03-23,0001564590-21-014872,algs
2021-03-31,1799463,Morgan Stanley Capital I Trust 2020-L4,10-K,2021-03-31,0001056404-21-003643,
2021-03-24,1799516,Ford Credit Auto Lease Trust 2020-A,10-K,2021-03-24,0001799516-21-000017,
2021-03-26,1799766,Capital One Prime Auto Receivables Trust 2020-1,10-K,2021-03-26,0001799766-21-000012,
2021-03-31,1799788,"Greenwich LifeSciences, Inc.",10-K,2021-03-31,0001493152-21-007532,glsi
2021-03-04,1799850,Chardan Healthcare Acquisition 2 Corp.,10-K,2021-03-04,0001213900-21-013489,chaq-wt
2021-03-31,1800199,"iCap Vault 1, LLC",10-K,2021-03-31,0001493152-21-007379,
2021-02-17,1800227,IAC/InterActiveCorp,10-K,2021-02-17,0001800227-21-000004,iac
2021-03-31,1800294,CITIGROUP COMMERCIAL MORTGAGE TRUST 2020-GC46,10-K,2021-03-31,0001564590-21-016900,
2021-03-29,1800315,"Galecto, Inc.",10-K,2021-03-29,0001564590-21-015916,glto
2021-03-30,1800392,Venus Acquisition Corp,10-K,2021-03-30,0001104659-21-043422,venaw
2021-03-26,1800398,World Omni Auto Receivables Trust 2020-A,10-K,2021-03-26,0001104659-21-042355,
2021-02-12,1800667,JFrog Ltd,10-K,2021-02-12,0001193125-21-041470,frog
2021-03-29,1800682,Jaws Acquisition Corp.,10-K,2021-03-29,0001193125-21-097021,jws-wt
2021-02-19,1800,ABBOTT LABORATORIES,10-K,2021-02-19,0001104659-21-025751,abt
2021-03-04,1801075,American National Group Inc,10-K,2021-03-04,0001801075-21-000005,anat
2021-03-04,1801169,Opendoor Technologies Inc.,10-K,2021-03-04,0001801169-21-000011,openw
2021-03-31,1801170,"CLOVER HEALTH INVESTMENTS, CORP. /DE",10-K,2021-03-31,0001193125-21-102551,clovw
2021-03-17,1801338,Benchmark 2020-IG1 Mortgage Trust,10-K,2021-03-17,0001056404-21-002841,
2021-03-22,1801368,MP Materials Corp. / DE,10-K,2021-03-22,0001801368-21-000011,mp-wt
2021-03-23,1801390,AmeriCredit Automobile Receivables Trust 2020-1,10-K,2021-03-23,0001213900-21-017183,
2021-03-12,1801661,Skillz Inc.,10-K,2021-03-12,0001628280-21-004659,sklz-wt
2021-03-31,1801738,Carvana Auto Receivables Trust 2020-P1,10-K,2021-03-31,0001193125-21-102461,
2021-03-26,1801754,"Trean Insurance Group, Inc.",10-K,2021-03-26,0001801754-21-000006,tig
2021-03-19,1801777,Applied Molecular Transport Inc.,10-K,2021-03-19,0001564590-21-014378,amti
2021-03-16,1802215,Benchmark 2020-B17 Mortgage Trust,10-K,2021-03-16,0001056404-21-002710,
2021-03-31,1802450,Lionheart Acquisition Corp. II,10-K,2021-03-31,0001104659-21-044829,lcapw
2021-03-05,1802457,Artius Acquisition Inc.,10-K,2021-03-05,0001193125-21-069950,aacqw
2021-01-22,1802617,John Deere Owner Trust 2020,10-K,2021-01-22,0001104659-21-006485,
2021-03-25,1802665,"Harmony Biosciences Holdings, Inc.",10-K,2021-03-25,0001564590-21-015274,hrmy
2021-03-31,1802749,"GigCapital3, Inc.",10-K,2021-03-31,0001564590-21-017109,gik-wt
2021-02-24,1802768,Royalty Pharma plc,10-K,2021-02-24,0001802768-21-000006,rprx
2021-01-19,1802974,"Mission Produce, Inc.",10-K,2021-01-19,0001802974-21-000016,avo
2021-03-30,1803020,Daimler Trucks Retail Trust 2020-1,10-K,2021-03-30,0000894189-21-001919,
2021-03-31,1803308,BANK 2020-BNK26,10-K,2021-03-31,0001056404-21-003629,
2021-03-05,1803498,Blackstone Private Credit Fund,10-K,2021-03-05,0001193125-21-069991,
2021-02-16,1803599,Concentrix Corp,10-K,2021-02-16,0001803599-21-000045,cnxc
2021-02-26,1803696,Xperi Holding Corp,10-K,2021-02-26,0001564590-21-009444,xper
2021-03-15,1803702,CSAIL 2020-C19 Commercial Mortgage Trust,10-K,2021-03-15,0001056404-21-002592,
2021-03-16,1803858,Wells Fargo Commercial Mortgage Trust 2020-C56,10-K,2021-03-16,0001056404-21-002778,
2021-03-29,1803901,Hudson Executive Investment Corp.,10-K,2021-03-29,0001193125-21-098338,heccw
2021-03-22,1803935,Ford Credit Auto Owner Trust 2020-A,10-K,2021-03-22,0001803935-21-000015,
2021-03-01,1803977,"BIO LAB NATURALS, INC.",10-K,2021-03-01,0001065949-21-000040,blab
2021-03-29,1804176,"Butterfly Network, Inc.",10-K,2021-03-29,0001104659-21-043278,bfly-wt
2021-03-24,1804591,VG Acquisition Corp.,10-K,2021-03-24,0001193125-21-092793,meusw
2021-03-24,1804745,Driven Brands Holdings Inc.,10-K,2021-03-24,0001628280-21-005489,drvn
2021-02-26,1805077,"Eos Energy Enterprises, Inc.",10-K,2021-02-26,0001628280-21-003349,eosew
2021-03-31,1805087,CAPSTAR SPECIAL PURPOSE ACQUISITION CORP.,10-K,2021-03-31,0001104659-21-044204,cpsr-wt
2021-03-24,1805284,"Rocket Companies, Inc.",10-K,2021-03-24,0001805284-21-000010,rkt
2021-03-25,1805385,NewHold Investment Corp.,10-K,2021-03-25,0001213900-21-017699,nhicw
2021-03-24,1805387,"Cerevel Therapeutics Holdings, Inc.",10-K,2021-03-24,0001564590-21-015106,cerew
2021-03-31,1805521,Property Solutions Acquisition Corp.,10-K,2021-03-31,0001213900-21-019210,psacw
2021-03-30,1805574,Verizon Owner Trust 2020-B,10-K,2021-03-30,0000929638-21-000534,
2021-03-24,1805616,Toyota Auto Receivables 2020-B Owner Trust,10-K,2021-03-24,0000929638-21-000495,
2021-03-22,1805651,Ascendant Digital Acquisition Corp.,10-K,2021-03-22,0001193125-21-089774,acnd-wt
2021-03-25,1805890,Fusion Pharmaceuticals Inc.,10-K,2021-03-25,0001564590-21-015271,fusn
2021-03-23,1806151,GM Financial Consumer Automobile Receivables Trust 2020-2,10-K,2021-03-23,0001213900-21-017161,
2021-03-26,1806152,CNH Equipment Trust 2020-A,10-K,2021-03-26,0001104659-21-042017,
2021-03-16,1806201,Open Lending Corp,10-K,2021-03-16,0001806201-21-000012,lpro
2021-03-03,1806310,"Taysha Gene Therapies, Inc.",10-K,2021-03-03,0001564590-21-010433,tsha
2021-03-15,1806837,"Vertex, Inc.",10-K,2021-03-15,0001558370-21-003017,verx
2021-02-22,1806931,"Rayonier, L.P.",10-K,2021-02-22,0000052827-21-000035,
2021-03-17,1806944,BANK 2020-BNK27,10-K,2021-03-17,0001056404-21-002829,
2021-03-23,1807011,GM Financial Automobile Leasing Trust 2020-2,10-K,2021-03-23,0001213900-21-017168,
2021-03-02,1807427,Owl Rock Capital Corp III,10-K,2021-03-02,0001564590-21-009969,
2021-03-31,1807594,Malacca Straits Acquisition Co Ltd,10-K,2021-03-31,0001213900-21-019203,mlacw
2021-03-31,1807634,Santander Drive Auto Receivables Trust 2020-1,10-K,2021-03-31,0001193125-21-101202,
2021-01-29,1807707,Novus Capital Corp,10-K,2021-01-29,0001104659-21-009139,apphw
2021-03-11,1807765,PMV Consumer Acquisition Corp.,10-K,2021-03-11,0001213900-21-014870,pmvc-wt
2021-03-25,1807846,Fusion Acquisition Corp.,10-K,2021-03-25,0001213900-21-017775,fuse-wt
2021-03-26,1807887,Laser Photonics Corp,10-K,2021-03-26,0001654954-21-003360,
2021-03-31,1807893,"STANDARD PREMIUM FINANCE HOLDINGS, INC.",10-K,2021-03-31,0001553350-21-000254,
2021-03-12,1807901,"Pandion Therapeutics, Inc.",10-K,2021-03-12,0001564590-21-012895,
2021-03-04,1808158,Repare Therapeutics Inc.,10-K,2021-03-04,0001564590-21-011011,rptx
2021-03-16,1808220,"GoHealth, Inc.",10-K,2021-03-16,0001808220-21-000010,goco
2021-03-16,1808575,Hyundai Auto Receivables Trust 2020-A,10-K,2021-03-16,0001104659-21-037033,
2021-03-12,1808665,"Assertio Holdings, Inc.",10-K,2021-03-12,0001808665-21-000019,asrt
2021-03-30,1808805,ARYA Sciences Acquisition Corp III,10-K,2021-03-30,0001140361-21-010864,naut
2021-02-26,1808834,"PROG Holdings, Inc.",10-K,2021-02-26,0001808834-21-000012,prg
2021-03-24,1808865,"iTeos Therapeutics, Inc.",10-K,2021-03-24,0001564590-21-015146,itos
2021-02-26,1809104,Foley Trasimene Acquisition Corp.,10-K,2021-02-26,0001104659-21-028429,wpf-wt
2021-03-30,1809291,Volkswagen Auto Loan Enhanced Trust 2020-1,10-K,2021-03-30,0001193125-21-098974,
2021-03-23,1809353,HPX Corp.,10-K,2021-03-23,0001104659-21-040336,hpx-wt
2021-03-12,1809519,"GoodRx Holdings, Inc.",10-K,2021-03-12,0001564590-21-012614,gdrx
2021-03-31,1809987,GS Acquisition Holdings Corp II,10-K,2021-03-31,0001193125-21-102511,gsah-wt
2021-02-26,1810019,"Rackspace Technology, Inc.",10-K,2021-02-26,0001810019-21-000038,rxt
2021-03-18,1810050,GS Mortgage Securities Trust 2020-GC47,10-K,2021-03-18,0001056404-21-002889,
2021-03-29,1810140,1847 Goedeker Inc.,10-K,2021-03-29,0001213900-21-018284,goed
2021-03-18,1810182,ALX ONCOLOGY HOLDINGS INC,10-K,2021-03-18,0001564590-21-014169,alxo
2021-03-29,1810546,"Eastern Bankshares, Inc.",10-K,2021-03-29,0001628280-21-005933,ebc
